Wavelength	I	Idark	R	Rdark	XCorrect	Ic	Rc	Ic/Rc
680	0.432222681988744		0.617593869602529		1.0333856344223	0.429270643798254	0.637111668641836	0.673776144633094
679	0.433233231911464		0.619425862698236		1.03253364562988	0.430281193720974	0.638477987801332	0.673917036987749
678	0.435685302519341		0.623372945201996		1.03165090084076	0.432733264328851	0.642004144541559	0.674035001188126
677	0.439704446180039		0.629482192003756		1.03072738647461	0.436752407989549	0.647726402568292	0.674285325189444
676	0.445849642688688		0.638706398509867		1.02980101108551	0.442897604498198	0.656643349900107	0.674487306641534
675	0.44836850864542		0.642551141841672		1.02885210514069	0.44541647045493	0.659993960832072	0.674879615403421
674	0.453454215717383		0.650276652980236		1.0278697013855	0.450502177526893	0.667304581652735	0.675107274718719
673	0.457333602603737		0.656073009158247		1.02685642242432	0.454381564413247	0.672598775111931	0.675561094112357
672	0.459619326471557		0.659652498279686		1.02586793899536	0.456667288281067	0.675623394067378	0.675919887160575
671	0.464096361976129		0.666451489646562		1.02485907077789	0.461144323785639	0.681926974445148	0.676237106122471
670	0.467798910179108		0.672148295959248		1.02384006977081	0.464846871988618	0.687081563917478	0.676552677877481
669	0.469723920852568		0.675230447741365		1.02276253700256	0.466771882662078	0.689510759477823	0.676960984648842
668	0.473669422545787		0.681297769494465		1.02161717414856	0.470717384355297	0.694937075973247	0.677352526768076
667	0.476098365407175		0.685085716561849		1.02043795585632	0.473146327216685	0.698000298476861	0.677859777781127
666	0.478052978131298		0.688121487728918		1.01921629905701	0.475100939940808	0.700258767854104	0.678464821506946
665	0.482281187037743		0.694637013520754		1.01794040203094	0.479329148847253	0.706014571972915	0.678922458367675
664	0.484234980364897		0.697794198871908		1.01665675640106	0.481282942174407	0.708334045614531	0.679457588060531
663	0.486763064156065		0.701801182803651		1.01534986495972	0.483811025965575	0.711491987298087	0.679995045064193
662	0.487002115973957		0.702341841370827		1.01405811309814	0.484050077783467	0.711135069746462	0.680672488780568
661	0.488099962954434		0.70430223870186		1.01280570030212	0.485147924763944	0.71224228374348	0.681155746909676
660	0.493475736553559		0.712464454855769		1.0115875005722	0.490523698363069	0.719642396648941	0.681621456222177
659	0.498075985253439		0.71939595964985		1.01044762134552	0.495123947062949	0.7258354101705	0.682143555033563
658	0.504244736754669		0.728833433672198		1.00937342643738	0.501292698564179	0.734589718626675	0.682411808732297
657	0.508192461653445		0.734932983513548		1.00833570957184	0.505240423462955	0.739984895376317	0.68277126549457
656	0.516776223215826		0.747729039065445		1.00736176967621	0.513824185025336	0.752160409619599	0.683131122635395
655	0.521197851005775		0.754519842566142		1.00645172595978	0.518245812815285	0.758315528966159	0.683417117307132
654	0.531584151623453		0.770001966832892		1.00560510158539	0.528632113432963	0.773246539212063	0.683652737678772
653	0.541393148166289		0.784676110756191		1.00482106208801	0.538441109975799	0.787388551451182	0.683831520008051
652	0.551371607293898		0.799712176369938		1.00405633449554	0.548419569103408	0.801886359640629	0.683911831782731
651	0.56656851580251		0.822089466624761		1.00333285331726	0.56361647761202	0.823760424207248	0.684199508800657
650	0.573281713102346		0.8321575894483		1.00265884399414	0.570329674911856	0.833301938720055	0.684421394468226
649	0.576653867324711		0.837264155284829		1.00204336643219	0.573701829134221	0.837907420544336	0.684684029604992
648	0.585598854776762		0.850676235614537		1.00149703025818	0.582646816586272	0.850882733532835	0.684755717356189
647	0.588858849270571		0.855633292784671		1.00098860263824	0.585906811080081	0.855412725645312	0.68494048956085
646	0.590231891562448		0.857965330128869		1.00050687789917	0.587279853371958	0.857334278550222	0.685006849796168
645	0.591890117569006		0.860691364663874		1.00005567073822	0.588938079378516	0.859673825458734	0.685071549159067
644	0.592998055186649		0.862707810578669		0.999615073204041	0.590046016996159	0.861310746107008	0.685055910033721
643	0.595455858521555		0.866573441666738		0.999195158481598	0.592503820331065	0.864811449638991	0.685124856497218
642	0.599177854051116		0.872389937920352		0.998750865459442	0.596225815860626	0.870236141120573	0.685131066945676
641	0.605455817282866		0.882085984329362		0.99827116727829	0.602503779092376	0.879497451888952	0.68505460453392
640	0.611667513119862		0.891563202919423		0.997784733772278	0.608715474929372	0.888525117982707	0.685085275148315
639	0.621976949113824		0.907081878089347		0.997242212295532	0.619024910923334	0.903517881755385	0.685127459481678
638	0.630647241742753		0.920103815598349		0.996643483638763	0.627695203552263	0.915953652886282	0.685291446324078
637	0.637598082474256		0.930632608891239		0.99599677324295	0.634646044283766	0.925845945331531	0.685476938667706
636	0.647077426613625		0.944903182259509		0.995296359062195	0.644125388423135	0.939398312988278	0.685678672739082
635	0.654708867317994		0.956424608605074		0.994565904140472	0.651756829127504	0.950167699841789	0.685938734010877
634	0.666044708642328		0.973471790238617		0.993805110454559	0.663092670451838	0.966382444810727	0.686159681410302
633	0.671859546265577		0.982209546551359		0.992997646331787	0.668907508075087	0.974273832986767	0.68657033107875
632	0.683709924636194		1.00018209591802		0.992188215255737	0.680757886445704	0.991311816100297	0.686724273219828
631	0.693850479405245		1.01543167318863		0.991382300853729	0.690898441214755	1.0056247745635	0.687034029680351
630	0.701960611208776		1.02767667893804		0.990574836730957	0.699008573018286	1.01693530475768	0.68736779001379
629	0.704375265740143		1.03141898238988		0.989726662635803	0.701423227549653	1.019768417167	0.687825996316169
628	0.717243078799077		1.05079478645065		0.988837480545044	0.714291040608587	1.03801176648111	0.688133857123848
627	0.726285321194587		1.06449343141544		0.987922489643097	0.723333283004097	1.05058447307698	0.688505590498188
626	0.732159373600314		1.07351308775147		0.986993134021759	0.729207335409824	1.05849850912855	0.688907286237154
625	0.744427623063012		1.09191232626437		0.986058831214905	0.741475584872522	1.07563924986249	0.689334816451993
624	0.756540754728477		1.11032182936464		0.985128462314606	0.753588716537987	1.092760085284	0.689619548413623
623	0.763150685121987		1.12008693400092		0.984223663806915	0.760198646931497	1.10136747878031	0.690231608957043
622	0.771174322480063		1.13247576909546		0.983387768268585	0.768222284289573	1.11261512256381	0.690465434731237
621	0.775342785598172		1.13865222933689		0.98262619972229	0.772390747407682	1.11782262766489	0.690977913930039
620	0.783662988201645		1.15144338986927		0.981929302215576	0.780710950011155	1.12958986157262	0.691145500300656
619	0.785773182590186		1.15481079860826		0.981419861316681	0.782821144399696	1.13230865379056	0.691349608412062
618	0.785697647006992		1.1549205077753		0.981104791164398	0.782745608816501	1.13205277924004	0.691439147688826
617	0.787436636257855		1.15780723566904		0.980959832668304	0.784484598067365	1.13471728224982	0.691348065583314
616	0.791782977182871		1.16447678215118		0.980966091156006	0.788830938992381	1.14126712064677	0.691188701331678
615	0.797195918140246		1.17304184254176		0.981105089187622	0.794243879949756	1.14983205687791	0.690747727199688
614	0.800065798805048		1.17751157976755		0.981367647647858	0.797113760614558	1.15452622471623	0.690424992997003
613	0.807182012765871		1.18824039747371		0.981728851795197	0.804229974575381	1.16548395184499	0.690039509597935
612	0.82849474919194		1.21984199494265		0.982074320316315	0.82554271100145	1.19692920079255	0.689717245142666
611	0.839622364503921		1.23655008661172		0.982362389564514	0.836670326313431	1.21369369370845	0.689358716001051
610	0.844666349469118		1.24435087698583		0.982601225376129	0.841714311278628	1.22165383787796	0.688995757374861
609	0.842020963737501		1.24068689842381		0.98266726732254	0.839068925547011	1.21813547507005	0.688814128411096
608	0.846718326999981		1.24805420796468		0.982585072517395	0.843766288809491	1.22527259300162	0.688635568630872
607	0.848548327297845		1.25108058582124		0.98232889175415	0.845596289107355	1.22792603686167	0.688637803681178
606	0.857386796195634		1.26470468855001		0.981939971446991	0.854434758005143	1.24081793161426	0.688606068815876
605	0.861806969822991		1.27147053935305		0.981410205364227	0.858854931632501	1.24678857340189	0.688853707801556
604	0.87011817431859		1.28404662267682		0.980785667896271	0.867166136128099	1.25832960007211	0.689140695790995
603	0.875171566327206		1.29190007876116		0.980058610439301	0.872219528136716	1.2650936462607	0.689450564165567
602	0.881367209918172		1.30136968779315		0.979359269142151	0.878415171727682	1.27346506163933	0.689783487736127
601	0.88595446118158		1.30834158107584		0.978690266609192	0.88300242299109	1.27941847886959	0.69015919151899
600	0.898036275708499		1.32657055896931		0.978083252906799	0.895084237518009	1.29645440230717	0.690409347158771
599	0.907504645726818		1.34087909925637		0.977581381797791	0.904552607536328	1.30977693214598	0.690615772301227
598	0.917737793879287		1.35636476508805		0.977169275283813	0.914785755688797	1.32435690304906	0.690739598655538
597	0.931268059633329		1.37661467650616		0.976840794086456	0.928316021442839	1.34369265223911	0.690869314419414
596	0.933638514030595		1.38031747037564		0.976614892482758	0.930686475840105	1.34699811708723	0.690933761550191
595	0.947406542234858		1.40114141896186		0.976475358009338	0.944454504044368	1.36713973652611	0.69082514304223
594	0.954412970734694		1.41168137863654		0.976412832736969	0.951460932544204	1.37734354827428	0.690794198539879
593	0.969323590792301		1.43391969184114		0.976398348808289	0.966371552601811	1.39903656930623	0.690740738164569
592	0.979325511833879		1.44923278229509		0.976388454437256	0.976373473643389	1.41397391683517	0.690517315785256
591	0.986504930750504		1.46005597866297		0.976390182971954	0.983552892560014	1.42454408272473	0.690433454806655
590	0.998260050027263		1.4776799913489		0.976394712924957	0.995308011836773	1.44175868469057	0.690342997344517
589	1.00618575495165		1.48979926925458		0.976346492767334	1.00323371676116	1.45352009658007	0.690209732305475
588	1.0110312398566		1.49705595562695		0.976255834102631	1.00807920166611	1.46046951236223	0.690243235571278
587	1.0286659214878		1.52336891328548		0.976113736629486	1.02571388329731	1.48594137530559	0.690278836260526
586	1.03321426436513		1.53014359434972		0.975942969322205	1.03026222617464	1.49229311798699	0.690388646678477
585	1.04292933543227		1.54491639855094		0.975720465183258	1.03997729724178	1.50636701914619	0.690387723591585
584	1.04670796243133		1.55022284841987		0.975447654724121	1.04375592424084	1.51112200452469	0.69071585293283
583	1.0599075564948		1.57002066938569		0.975131571292877	1.05695551830431	1.52993782178792	0.690848675843002
582	1.05947715030755		1.56954145033243		0.974810242652893	1.05652511211706	1.52896652388188	0.691006045988935
581	1.06592061189069		1.57902904184725		0.974489092826843	1.0629685737002	1.53770836251801	0.691267993080031
580	1.08132235438286		1.60241647156337		0.974177062511444	1.07837031619237	1.5599994876042	0.691263250251767
579	1.08142713648694		1.6027292263839		0.973869919776917	1.07847509829645	1.55981222676765	0.691413414889903
578	1.09725207996618		1.62605995901772		0.973618805408478	1.09430004177569	1.58212526600249	0.691664601590385
577	1.10353674333218		1.63575813250192		0.973396837711334	1.10058470514169	1.59120474110238	0.691667562767071
576	1.1106603990044		1.64608969984345		0.973185062408447	1.10770836081391	1.60091308056086	0.691922862186771
575	1.12568421333646		1.66850412236131		0.972994327545166	1.12273217514597	1.6224084230401	0.692015745974847
574	1.13518640903824		1.68265396208748		0.972818613052368	1.13223437084775	1.63588065734722	0.692125287845755
573	1.1427397842522		1.69409450006667		0.97267210483551	1.13978774606171	1.64676218296147	0.692138645066503
572	1.15124548947944		1.70653970570542		0.972547769546509	1.14829345128895	1.65865523668394	0.692303877196729
571	1.1608208785403		1.72076072157877		0.972393810749054	1.15786884034981	1.67222109172782	0.692413728111421
570	1.1679283217492		1.73124900431274		0.972261548042297	1.16497628355871	1.68219099417639	0.692535085249991
569	1.18216373428998		1.75237256837628		0.972193658351898	1.17921169609949	1.7026097275712	0.692590719413809
568	1.19296131420289		1.7682300207055		0.972182929515839	1.1900092760124	1.71800728254373	0.692668353681504
567	1.20191639534386		1.78178092702342		0.972233772277832	1.19896435715337	1.73127177884144	0.692533877006713
566	1.20254917274612		1.78259911702259		0.972323656082153	1.19959713455563	1.73222738181922	0.692517129763755
565	1.22070399445092		1.80944840585574		0.972452044487	1.21775195626043	1.75856575591076	0.692468821349112
564	1.22360412566492		1.81361855812179		0.972644925117493	1.22065208747443	1.76297063540456	0.692383675009037
563	1.23355340846208		1.82846728242769		0.972873628139496	1.23060137027159	1.77783110407919	0.692192507740473
562	1.25290979266208		1.8569485460468		0.973102152347565	1.24995775447159	1.80596388857761	0.692127767546924
561	1.2623899424655		1.87069265762518		0.973352193832397	1.25943790427501	1.81980579751342	0.692072695886511
560	1.27708919014847		1.8925190872865		0.9736088514328	1.27413715195798	1.84153605667367	0.691888245869822
559	1.28757031193276		1.90761140747766		0.973885774612427	1.28461827374227	1.85675803998426	0.691860891984158
558	1.29748467651717		1.92256942743742		0.97418487071991	1.29453263832668	1.87190015721599	0.691560729527362
557	1.30265641569328		1.92935382377262		0.974480867385864	1.29970437750279	1.87908018042856	0.691670526377627
556	1.32414993214792		1.9618225141336		0.974790871143341	1.32119789395743	1.91132814004878	0.691245980359874
555	1.3247348701949		1.96204610727236		0.975109577178955	1.32178283200441	1.91217107298794	0.691247164375835
554	1.34803759379564		1.99643769954216		0.975422322750092	1.34508555560515	1.94633068783561	0.691087883478286
553	1.3644463370162		2.02058943589585		0.975737392902374	1.36149429882571	1.97052512235521	0.690929683351832
552	1.37092089448545		2.02968471479017		0.976023137569427	1.36796885629496	1.97997939322332	0.690900552287044
551	1.38430114955894		2.04907835179764		0.976292371749878	1.38134911136845	1.99945942675415	0.690861286248194
550	1.39560435843711		2.06439894347226		0.976546168327332	1.39265232024662	2.01494047052947	0.691163009833572
549	1.40707914934585		2.08038247459736		0.976731717586517	1.40412711115536	2.03093494234972	0.691369812925095
548	1.42322433971103		2.10416709364294		0.976854741573334	1.42027230152054	2.05442486611787	0.691323554803122
547	1.42913920327382		2.11222052378655		0.97692197561264	1.42618716508333	2.06243383902648	0.691506868291361
546	1.44762414887867		2.13898741821084		0.976922690868378	1.44467211068818	2.08858453556947	0.69169913215616
545	1.45896873654085		2.15571106316355		0.976897537708282	1.45601669835036	2.10486804765036	0.691737755236344
544	1.46856338829695		2.16896525012231		0.976837873458862	1.46561135010646	2.11768668413703	0.692081298468241
543	1.48793315292902		2.1972144199313		0.976750373840332	1.48498111473853	2.14508938089833	0.692270041501322
542	1.49294644331427		2.20385925633053		0.976688385009766	1.48999440512378	2.15144317871996	0.692555778307971
541	1.51330353246632		2.23351761802843		0.976654887199402	1.51035149427583	2.18033537384751	0.69271521821462
540	1.5197027328802		2.2422933748293		0.976655125617981	1.51675069468971	2.18890679396634	0.692926121327136
539	1.52681009063989		2.25173334061189		0.976733922958374	1.5238580524494	2.19830373158177	0.693197227733821
538	1.54979005423215		2.28529004213796		0.976877272129059	1.54683801604166	2.23140714201367	0.693211914095497
537	1.56490388778992		2.30679241021611		0.977081060409546	1.56195184959943	2.25288219682982	0.69331270485308
536	1.57117263929075		2.31524671926436		0.977351248264313	1.56822060110026	2.2617680057672	0.693360502536738
535	1.59592704135248		2.35072405066556		0.977686285972595	1.59297500316199	2.29722904414843	0.693433250471767
534	1.6157116710952		2.37902169459546		0.978064000606537	1.61275963290471	2.32579345143717	0.693423412946729
533	1.62339822959721		2.38946623801076		0.978485703468323	1.62044619140672	2.33701607882494	0.693382559961453
532	1.64058702957735		2.41382284191734		0.978923261165619	1.63763499138686	2.36190438812509	0.693353634304748
531	1.6603425928529		2.4418869043052		0.979358911514282	1.65739055466241	2.39044029634082	0.693341120963979
530	1.66999052524843		2.45487718745642		0.97979062795639	1.66703848705794	2.40422179680461	0.693379657930712
529	1.6938067482978		2.48887146222293		0.980165719985962	1.69085471010731	2.43846222485187	0.693410253755326
528	1.72119560164295		2.52799524136347		0.98054051399231	1.71824356345246	2.47775709016253	0.693467317790927
527	1.74232758092863		2.55774658401803		0.980956435203552	1.73937554273814	2.50799286491779	0.693532891209062
526	1.76348735257259		2.58783034854626		0.981233358383179	1.7605353143821	2.53822006250273	0.693610195739366
525	1.78864740801405		2.62329017506472		0.981391429901123	1.78569536982356	2.57342892621647	0.693897294629753
524	1.80690336497235		2.6489413346302		0.981513798236847	1.80395132678186	2.59892677055296	0.694113950120282
523	1.81688661688559		2.66203053135524		0.981604278087616	1.8139345786951	2.61201476147485	0.694458012048477
522	1.85020787224561		2.70913385147952		0.981714606285095	1.84725583405512	2.6585503583324	0.694835750718607
521	1.87049971786765		2.7379596936495		0.98179018497467	1.86754767967716	2.68705595951372	0.69501629583298
520	1.89056106117128		2.76515039178304		0.981810390949249	1.88760902298079	2.71380737109501	0.695557482482312
519	1.92184231867568		2.81013260595876		0.981940686702728	1.91889028048519	2.75833738590944	0.695669170235503
518	1.9409731657672		2.8355310921854		0.982168912887573	1.93802112757671	2.78392409220813	0.696147259546697
517	1.97515519230298		2.88390108710931		0.982419848442078	1.97220315411249	2.83215500351181	0.69636130496636
516	2.00213527032017		2.92161893363829		0.982706904411316	1.99918323212968	2.87004812690905	0.696567842673335
515	2.01372855335491		2.93672757615604		0.983009278774261	2.01077651516442	2.88578316320932	0.696787111658176
514	2.05368582705999		2.99275600610794		0.983331680297852	2.0507337888695	2.94182415533825	0.697095978747821
513	2.07853945397484		3.03021043711063		0.983678638935089	2.07558741578435	2.97970527194645	0.69657473687943
512	2.09939142227531		3.05842612303304		0.984047532081604	2.09643938408482	3.00858827889014	0.696818304716053
511	2.12509820928196		3.09343591293221		0.984422743320465	2.12214617109147	3.04419986841209	0.697111314244431
510	2.15352629754728		3.1325239132643		0.984811246395111	2.15057425935679	3.08389556619231	0.697356383573036
509	2.1752610508784		3.16130424762196		0.985204875469208	2.17230901268791	3.11348272503613	0.697710314953714
508	2.21641889983503		3.21982329035688		0.985620021820068	2.21346686164454	3.17247222684084	0.697710398507956
507	2.23826833822429		3.24859590987081		0.986037313938141	2.2353163000338	3.20218626560095	0.698059423977419
506	2.27849461980183		3.30452034812391		0.986456871032715	2.27554258161134	3.25871583644163	0.698294265539929
505	2.30824271538609		3.34505060919243		0.986871242523193	2.3052906771956	3.30008284309467	0.698555395971151
504	2.33854427776501		3.38638344594134		0.987283706665039	2.33559223957452	3.34226935335874	0.698804313071722
503	2.37353166776193		3.43371077729519		0.987697958946228	2.37057962957144	3.39041683766438	0.699200052110555
502	2.40699746352664		3.47927105543346		0.988062143325806	2.40404542533615	3.43668333956097	0.699524858069485
501	2.43042993413614		3.50941340150442		0.988387286663055	2.42747789594565	3.46760656660371	0.700044208972415
500	2.48159271469342		3.5799180887227		0.988681137561798	2.47864067650293	3.53834415218087	0.70050864751955
499	2.52099167693833		3.63353305432878		0.98895788192749	2.51803963874784	3.59235752232484	0.700943495489909
498	2.55548340043332		3.67951230219193		0.989237904548645	2.55253136224283	3.63885911024887	0.701464740707771
497	2.63801255049418		3.79511496286281		0.988923311233521	2.63506051230369	3.75202406141996	0.702303735042266
496	2.7316667859598		3.92646376604891		0.988679766654968	2.72871474776931	3.88096194530143	0.703102680785851
495	2.83037149747946		4.06384254967965		0.988564133644104	2.82741945928897	4.01631577788999	0.703983355804354
494	2.92273498587992		4.19228427279924		0.988562703132629	2.91978294768943	4.14328266304276	0.704702812997362
493	2.98705913113071		4.27934097411153		0.988653957843781	2.98410709294022	4.22973408382002	0.70550702096269
492	3.04408223881301		4.35580204558336		0.988822996616364	3.04113020062252	4.30606374408992	0.706243655774135
491	3.05947281492339		4.3726716378011		0.98904812335968	3.0565207767329	4.32372895029482	0.706917758229151
490	3.04843591311202		4.35184757782572		0.989906668663025	3.04548387492153	4.30686829646419	0.707122592400092
489	3.07508751212662		4.38521526568067		0.99067896604538	3.07213547393613	4.34328506065849	0.707329919871841
488	3.09588492415289		4.41042652046274		0.991359889507294	3.0929328859624	4.37126375792093	0.707560343472267
487	3.13522829557771		4.46125790453697		0.991952478885651	3.13227625738722	4.42429901592671	0.707971194105907
486	3.2217892205248		4.57911742555041		0.992494702339172	3.21883718233431	4.54369238713855	0.70841881625737
485	3.34799924199315		4.75302703178909		0.992995142936707	3.34504720380266	4.7186748245372	0.708895469212743
484	3.44521481777657		4.8850454394647		0.99345999956131	3.44226277958608	4.85203881261531	0.709446670260796
483	3.56616973672685		5.04977931331817		0.993906199932098	3.56321769853636	5.01794806488378	0.710094575006106
482	3.65828454348768		5.1743477820587		0.994394838809967	3.65533250529719	5.14428530518144	0.710561776504786
481	3.67953053949654		5.19647120726327		0.994907975196838	3.67657850130605	5.16895067678839	0.711281405298765
480	3.71839157449751		5.24427460062694		0.995452880859375	3.71543953630702	5.21936770847327	0.711856252295708
479	3.71260892071202		5.23025220078063		0.99604320526123	3.70965688252153	5.20849598672288	0.712231878833721
478	3.77386465777194		5.3122728669568		0.996659934520721	3.77091261958145	5.2934676910097	0.712370952218312
477	3.91828100240973		5.51349939203164		0.997329592704773	3.91532896421924	5.49771355285464	0.712174056828813
476	4.04026814791839		5.67949914722772		0.998053312301636	4.03731610972789	5.66737961487925	0.712377921381558
475	4.26537132084704		5.99282884568274		0.998849093914032	4.26241928265655	5.98486749344447	0.712199440894121
474	4.50388446686665		6.3207984000363		0.999731481075287	4.50093242867616	6.31803603690792	0.712394231749101
473	4.77044575730543		6.68413930434618		1.00068914890289	4.76749371911494	6.68767954218116	0.71287711814613
472	5.01076742382562		7.00833741096091		1.00168657302856	5.00781538563513	7.01909029172902	0.713456470496769
471	5.24841243020025		7.32990239991037		1.00274062156677	5.24546039200976	7.34892257344734	0.713772711521322
470	5.43441461451562		7.57694024072013		1.00380909442902	5.43146257632513	7.60473206817161	0.714221425243586
469	5.6415712298988		7.85373822545395		1.00484526157379	5.63861919170831	7.8907210841524	0.714588582155416
468	5.73859201808534		7.97598011949674		1.00582134723663	5.73563997989485	8.02133947207186	0.715047655053723
467	5.81900570184606		8.08079609808182		1.00672602653503	5.81605366365557	8.13407518596777	0.715023346930569
466	5.80334190796333		8.05369421830731		1.00756239891052	5.80038986977284	8.11352601452843	0.714903712564231
465	5.74640195457757		7.96687130605658		1.00830292701721	5.74344991638708	8.0319454159501	0.715075815254117
464	5.63752185247357		7.81312322317483		1.00893819332123	5.63456981428308	7.88188351106027	0.714876058035666
463	5.47869969734648		7.58880269184461		1.00947904586792	5.47574765915599	7.65966180649561	0.714881126280588
462	5.39299118938817		7.47073988714058		1.00993824005127	5.39003915119768	7.54390991012871	0.714488801617425
461	5.21652174429253		7.22679521038096		1.01032972335815	5.21356970610204	7.30036960521492	0.714151472875811
460	5.07139407153258		7.02851935668105		1.01064586639404	5.06844203334209	7.10226729742762	0.71363718388603
459	4.95755116427264		6.87455093688612		1.01084518432617	4.95459912608214	6.94802975933134	0.713094114116023
458	4.81045504669634		6.67538323748664		1.01095962524414	4.80750300850585	6.74746586458074	0.712490156303231
457	4.65464755220173		6.46493027201898		1.01096975803375	4.65169551401124	6.53477191046291	0.711837471567041
456	4.53171123677499		6.30304506758771		1.01085984706879	4.5287591985845	6.3704182078428	0.710904535750732
455	4.36946034631003		6.08703928231802		1.01064646244049	4.36650830811954	6.15076797950339	0.709912700766855
454	4.23155347430248		5.90433562093869		1.01028656959534	4.22860143611199	5.9639946257382	0.70902167112342
453	4.14488310111365		5.79380312626317		1.00979936122894	4.14193106292316	5.84950286057676	0.708082577553396
452	4.04377952485748		5.66180905940778		1.00919055938721	4.04082748666699	5.71276906501182	0.707332545860337
451	3.95637566778485		5.54887544169497		1.00845730304718	3.95342362959436	5.59472955728877	0.706633553795978
450	3.8483029753456		5.40554582800988		1.00759613513947	3.84535093715511	5.44553359651851	0.706147683968666
449	3.72497998999853		5.23914448590135		1.00661778450012	3.72202795180804	5.27274356930064	0.705899671184221
448	3.57422833044465		5.03217063418931		1.00549876689911	3.57127629225416	5.05877011392585	0.705957418864143
447	3.40525364850265		4.79909144810893		1.00429308414459	3.40230161031216	4.81862438246449	0.706073215146945
446	3.24745333175038		4.57994439087913		1.00299048423767	3.24450129355989	4.59257206112441	0.706467149644579
445	3.12595823946241		4.41188269721474		1.0016462802887	3.12300620127192	4.4180787435786	0.706869746450539
444	3.03973488775616		4.29239400140313		1.00030303001404	3.03678284956567	4.29262900755345	0.707441254350668
443	2.94992240032207		4.16632145552017		0.999023199081421	2.94697036213158	4.1611874343569	0.708204186574217
442	2.93366662646124		4.14432675345962		0.997850298881531	2.93071458827075	4.13435458466624	0.708868706893301
441	2.89405565249842		4.08761010329562		0.996843755245209	2.89110361430793	4.07364657277808	0.709708994792915
440	2.87857357248216		4.06413443200271		0.996054291725159	2.87562153429167	4.04703735166556	0.710549788503486
439	2.88771336736752		4.0762246663294		0.995504558086395	2.88476132917703	4.05683962931997	0.711085868006221
438	2.88128591377992		4.0648116170586		0.995209813117981	2.87833387558943	4.04428011799742	0.711704874936969
437	2.88179791328959		4.06363463952424		0.99519157409668	2.8788458750991	4.04303468111843	0.712050749538148
436	2.87446418529155		4.05076884367721		0.995445132255554	2.87151214710106	4.03125758484779	0.712311750530196
435	2.89080769108562		4.07035661215363		0.99598091840744	2.88785565289513	4.05293640351142	0.712534164215635
434	2.9058127813577		4.08783100173224		0.996780753135681	2.90286074316721	4.07360929915081	0.71260165862552
433	2.9186853765211		4.10152666818142		0.997768402099609	2.91573333833061	4.09131069219659	0.712664854295184
432	2.94707152142721		4.13728915583149		0.998979508876801	2.94411948323672	4.13200278098276	0.712516336336173
431	3.00487337666499		4.21338579859383		1.00035095214844	3.0019213384745	4.21379872627185	0.712402640344061
430	3.03774750983442		4.25401370370493		1.0018082857132	3.03479547164393	4.26063885415267	0.712286484616277
429	3.07645468741413		4.30412604481328		1.00320947170258	3.07350264922364	4.31687120098517	0.711974600614032
428	3.12907149628591		4.37420764853715		1.00449895858765	3.12611945809542	4.39281683921527	0.711643479006028
427	3.17405683546163		4.43479854184973		1.00564849376678	3.17110479727114	4.45877706067462	0.71120505782618
426	3.19185278265614		4.45841951343504		1.00659239292145	3.18890074446565	4.48673874795491	0.71073911890216
