Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
800	0.164337306014483	0.00296339043291443	0.237007043578113	0.00105059339580356	1.34088253974915	0.161373915581569	0.316389884190648	0.51004764578481	0.00239725980107257	99.4495311944143
797	0.161521748774757		0.233214147475105		1.3260293006897	0.158558358341843	0.30785567526141	0.515041206263959	0.00244520265265449	99.4385533184512
794	0.172744023815364		0.250483784399507		1.31175875663757	0.16978063338245	0.32719617249516	0.518895536239689	0.00245411288560594	99.4365132013824
791	0.186882449051839		0.271309593947639		1.29830348491669	0.183919058618924	0.350878202246548	0.524167809346251	0.00237475486179128	99.4546847566725
788	0.174459234532387		0.253342929438131		1.28535497188568	0.171495844099473	0.324285208500659	0.528842634828732	0.00239473090664523	99.4501102901844
785	0.17015424462039		0.247698831560293		1.27193987369537	0.167190854187476	0.313721728898127	0.532927237060352	0.00244354278523087	99.4389333719348
782	0.177015912226029		0.258181665685886		1.25860202312469	0.174052521793114	0.32362568779252	0.537820477046622	0.0023424127768346	99.4620914628832
779	0.187717214978679		0.274457129945804		1.24614322185516	0.184753824545764	0.340703702332679	0.542271255876645	0.00228523260493052	99.4751877239222
776	0.207751650476018		0.30459986923576		1.23451888561249	0.204788260043103	0.374737313738421	0.54648483760561	0.00226699342043007	99.479365498398
773	0.237803560756327		0.34962542798529		1.22383856773376	0.234840170323412	0.426599326312031	0.550493533015196	0.00225225003811509	99.4827426705114
770	0.302644326793623		0.447200841718933		1.21381187438965	0.299680936360708	0.541542469176505	0.553383997410983	0.0023386249424192	99.4629589562356
767	0.453545310535134		0.672208086303247		1.20520555973053	0.45058192010222	0.808882741906854	0.557042321165144	0.0022161524781567	99.4910117912659
764	0.481024385742716		0.710357200530693		1.19851565361023	0.478060995309802	0.850115071860327	0.562348570369009	0.00215479189138446	99.5050696676749
761	0.387386488320244		0.571897310642057		1.19181299209595	0.38442309788733	0.680342534109407	0.565043457690843	0.00220675736381455	99.493164108602
758	0.367763337153537		0.544015501976612		1.18398952484131	0.364799946720623	0.642864764116096	0.567459856385507	0.0022479143077443	99.4837358503003
755	0.399968089527295		0.592340346754219		1.17633533477783	0.39700469909438	0.695555029967573	0.570773960347737	0.00221371485091796	99.4915702203758
752	0.442246796023396		0.655188388495278		1.16980671882629	0.439283405590482	0.765214787745582	0.574065494584423	0.00220838998720431	99.4927900892021
749	0.484695809678241		0.718112408019236		1.16390073299408	0.481732419245327	0.834588771642278	0.577209322259858	0.00218602065593953	99.4979148250453
746	0.550905851680525		0.816681249788461		1.15848278999329	0.54794246124761	0.94489407842182	0.579898290994472	0.00213089680208026	99.5105446346312
743	0.641714832640912		0.9511104454183		1.15345752239227	0.638751442207998	1.09585368303824	0.582880225795353	0.00209749669462306	99.5181979455331
740	0.723541472328598		1.07167713316896		1.14841175079346	0.720578081895683	1.22952009898683	0.58606449987232	0.00207628644794659	99.5230583735611
737	0.860148896099147		1.27491634744475		1.14263534545898	0.857185505666233	1.45556403594609	0.588902641517301	0.00213611820426823	99.509348254125
734	1.0223174684492		1.51399941838883		1.13635516166687	1.01935407801629	1.71924720661866	0.592907217817215	0.00216735190730442	99.5021919723801
731	1.07414079404779		1.58834500830172		1.12990951538086	1.07117740361487	1.79349906311309	0.597255624854112	0.00220904127506735	99.4926408853767
728	1.05501219305		1.55968297045238		1.12338900566101	1.05204880261709	1.75095047625265	0.600844408157485	0.00224098439917415	99.4853232955081
725	1.04398026743491		1.54453675347189		1.11702907085419	1.04101687700199	1.72411891126609	0.603796449420958	0.00223099900040884	99.4876107112735
722	1.04546588144264		1.54895651297571		1.11090362071991	1.04250249100973	1.7195742905951	0.606256151136652	0.00212451358615965	99.5120072411973
719	1.01685737630793		1.50917363532706		1.10438621044159	1.01389398587502	1.6655502911581	0.608744143756853	0.00200390347918263	99.5396470595293
716	0.911880053119002		1.35667258369033		1.09723365306854	0.908916662686088	1.48743406859091	0.611063496446017	0.00197038694069943	99.5473292965589
713	0.739686317845141		1.10382953843599		1.08915162086487	0.736722927412226	1.20109347544617	0.613376845743462	0.00196538735919435	99.5484752882118
710	0.555430083382418		0.833208138760508		1.07961905002594	0.552466692949503	0.89841313859856	0.614936123720652	0.00200987706896936	99.5382779310819
